demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
185,57.5,2.5,0.999680324,2.421093219,3.237327801,7.083309553,15.26723568,25.28735846,34.97686528,36.19894159,56.37936837,57.61393256,96.29173251
186,58.5,2.5,1.163219031,2.615254599,3.741576774,9.294880849,16.13438109,22.68121406,31.40380949,28.11431352,49.54349695,41.95441802,83.42385642
187,59.5,2.5,0.600680631,1.373145247,2.191786675,4.26671518,10.55810952,15.90401854,24.99099758,27.6328499,40.58379825,43.20671852,68.21923376
188,60.5,2.5,0.013446531,0.033164115,0.044376126,0.130519171,0.293946214,0.414053112,0.553645197,0.718881921,1.007955603,2.680748235,1.287159269
189,61.5,2.5,0.018968706,0.03588663,0.070010608,0.150027287,0.324511147,0.483390013,0.547209671,0.763920583,0.953384271,2.045812472,2.968820446
190,62.5,2.5,0.017116338,0.036810791,0.074563532,0.203012946,0.364897638,0.480581071,0.626231018,0.820237579,1.050612042,1.617244165,0.828198108
191,63.5,2.5,0.028216554,0.06479284,0.142357987,0.304006272,0.56969238,0.805880908,1.090311986,1.170274669,1.504473973,1.308330496,4.075243353
192,0.5,3.5,0.395393759,0.709785644,1.564512679,4.906820539,6.192213834,9.067377787,12.93750096,18.70801402,21.4229062,32.04559532,33.70326329
193,1.5,3.5,0.409658155,0.818358018,1.752344221,3.999895063,6.614786209,9.164986111,14.57294666,17.74026005,19.58884362,30.15328471,29.95793595
194,2.5,3.5,0.576879293,0.980679394,2.502955526,5.381897179,8.733205829,11.95369938,18.20763789,22.55224936,27.57864661,37.4940914,43.87611078
195,3.5,3.5,0.490489374,0.911546094,2.018847324,4.826454172,7.434329242,11.05622246,17.46872288,21.17222694,28.37658832,35.36347881,45.61623923
196,4.5,3.5,0.443427968,0.828941295,1.331736979,3.583283336,5.773288844,8.727624754,12.99987646,17.99043665,20.43053352,31.0443982,30.97598078
197,5.5,3.5,0.399951985,0.838217182,1.260071165,2.779795451,4.922260033,7.206363392,10.35423743,15.66176445,18.54535386,27.44550653,28.72486261
198,6.5,3.5,0.399515537,0.755062819,1.137260645,2.724078226,5.092644727,7.581396556,11.11760244,16.86909219,19.03753514,30.39786064,30.91726583
199,7.5,3.5,0.427663232,0.812557493,1.495783826,3.503604777,5.595668677,8.136756082,12.74568565,17.77589918,19.3023255,30.23867388,30.84349245
200,8.5,3.5,0.428582551,0.832384406,1.387430062,4.163394654,6.237208778,10.96477188,14.78159166,18.50509375,22.9959485,32.11323832,38.04341819
201,9.5,3.5,0.441829642,0.771108178,1.510897117,4.232867944,6.660749073,11.94008926,15.70441322,22.9662624,24.89610683,38.75721664,41.40790772
202,10.5,3.5,0.444468587,0.79680697,1.470059875,4.378433103,7.027108814,11.41107614,16.54075095,27.46958272,29.94011617,48.98323599,52.70164322
203,11.5,3.5,0.425528436,0.759400025,1.425333608,3.940861023,6.451250226,11.58877461,15.60802436,26.37717809,26.87993004,43.91202176,47.51780746
204,12.5,3.5,0.431540343,0.850705366,1.616575952,4.268229606,5.581194837,9.12505571,16.39674476,24.83714885,25.48663797,45.51603565,55.99500268
205,13.5,3.5,0.394289392,0.87130032,1.549347673,3.769739702,5.095031847,7.829180894,12.76830485,21.13315615,22.59059674,39.39843759,45.63522182
206,14.5,3.5,0.401349504,0.796183821,1.794794934,5.458568921,8.049056689,8.558472758,13.2097739,23.01639451,25.28932926,42.37884024,51.8247516
207,15.5,3.5,0.410127426,0.790047025,2.157417536,5.600370479,9.710617007,10.25644687,14.21708222,23.63125434,27.58130385,39.48483972,54.97176207
208,16.5,3.5,0.510073962,0.996417082,2.065842561,5.372984133,7.181746896,9.813062271,14.58187103,23.26894354,24.41119714,38.16834002,45.91358227
209,17.5,3.5,0.612777027,1.152950378,2.432704286,6.096692375,10.723384,13.09893252,16.44551432,23.62336317,25.30508119,38.5095542,46.64190823
210,18.5,3.5,0.490422388,0.9109836,1.669052111,4.598705772,7.482709462,10.16408165,15.24110589,21.23072703,23.62038505,35.63387656,43.88390671
211,19.5,3.5,0.405690393,0.77146654,1.540360506,4.40547949,6.784412846,9.140972509,13.49378213,20.57149094,21.34623726,33.37339393,39.52231523
212,20.5,3.5,0.531606051,0.825911459,1.610567357,4.58503139,5.592994597,9.134070514,14.31733647,20.39840064,21.2966039,38.95229422,33.96615807
213,21.5,3.5,0.460890475,0.777738131,1.641871886,4.36342383,6.32460026,10.08469311,16.79778442,24.54826172,29.38995848,45.19567481,51.54653859
214,22.5,3.5,0.594217902,0.865539045,2.031960838,4.77304219,8.2475557,14.28201086,16.99538865,28.56044171,34.26884926,52.07928221,59.78277349
215,23.5,3.5,0.798487476,1.182603374,2.993750523,7.16220251,11.17529598,17.11888234,25.05628565,31.21070964,39.92168874,55.14290358,70.13740575
216,24.5,3.5,0.944626431,1.504791174,3.655943967,7.003336085,12.19338674,17.55968095,25.59506725,33.12020158,37.77903782,54.63171292,56.19936208
217,25.5,3.5,0.740431818,1.07301766,2.071939861,5.923451856,9.356042169,14.74316839,21.17802562,30.94971934,34.67933376,55.30374823,54.11736426
218,26.5,3.5,0.013514892,0.024440976,0.037643014,0.102971557,0.256214104,0.30466103,0.465990682,0.626918788,0.719000602,0.699432224,-0.811787835
219,27.5,3.5,0.438074585,0.899019582,1.529060086,4.373535435,8.626459919,10.73985607,16.80751127,23.04126277,25.51971368,38.92996449,38.00341049
220,28.5,3.5,0.452539895,1.195532019,1.515673034,4.00019224,7.219540722,11.25328672,14.32151166,22.12701403,24.78155405,38.98325295,46.77659913
221,29.5,3.5,0.486442056,1.241946036,1.304711977,4.031917861,7.206651516,10.24542119,17.51044503,24.31804032,23.19576443,46.35709682,43.33636329
222,30.5,3.5,0.551837997,1.244535662,1.462179697,3.919813689,7.261243353,11.15864756,15.3197421,23.65786865,21.96433002,42.74475257,43.5859144
223,31.5,3.5,0.58294201,1.230393208,1.498401655,4.330867657,7.299105646,12.0038537,16.19639212,26.57613572,32.34662478,47.25692678,58.35441096
224,32.5,3.5,0.586254471,1.625101065,1.462569624,4.906938673,8.106270733,14.92971747,22.54358679,28.72119246,34.79319038,47.28997794,55.34917034
225,33.5,3.5,0.650455354,1.775981763,1.756407995,4.615727104,13.09274204,17.58582523,24.34339153,38.09810144,38.28298844,63.28501374,64.88374169
226,34.5,3.5,0.630616938,1.555510539,2.487919207,5.463877952,11.44160661,17.87847401,25.60274681,44.36252463,44.68771716,75.29902352,76.32469888
227,35.5,3.5,0.488913871,0.819247905,1.870145881,4.978790172,10.12070021,11.28473125,19.03122212,21.104006,31.90827775,37.04841749,55.14477486
228,36.5,3.5,0.899201017,1.718811573,3.258095326,9.156690139,19.5190376,22.21496108,30.692269,36.54850468,48.84508714,69.49214485,80.93543997
229,37.5,3.5,0.81989928,1.697173633,3.005358212,8.833219611,19.40598859,24.27834923,34.37735021,38.81443664,59.92019023,73.17237783,97.54557737
230,38.5,3.5,0.80676485,1.901752477,2.975117121,8.617855688,16.68220881,23.30010836,31.37135471,35.98692511,57.62035628,64.79910411,94.29095892
231,39.5,3.5,1.126923016,2.331294091,3.886226703,10.21401673,19.99601954,26.29786533,31.65148488,34.68944165,65.51456409,60.96568028,106.8412658
232,40.5,3.5,1.823593524,3.535233269,7.362457788,20.50596395,33.35001854,44.65802672,61.06527013,67.21685446,94.24287426,108.6339118,146.5584045
233,41.5,3.5,3.440407923,5.369078918,9.493166733,23.87957942,36.39724214,46.07900994,63.5355806,72.37789148,109.7285121,117.6642694,165.738476
234,42.5,3.5,2.461327866,4.652479669,7.721038783,18.44718268,28.59705271,41.14199116,49.98469254,66.25635095,87.3328255,103.6800689,137.3785663
235,43.5,3.5,3.232359888,5.676625282,8.418977112,22.0606416,34.40326412,52.26109107,59.30771123,67.75720607,103.6292752,105.0393044,163.0341543
236,44.5,3.5,1.590177326,2.867471025,6.357155372,12.97544884,23.83007651,31.07348997,38.49218967,47.33081013,72.21493364,78.65091822,122.0722579
237,45.5,3.5,0.486925066,0.949275207,2.575208554,6.314369069,8.3170642,10.30239673,13.40134383,15.80934656,21.16995411,27.00101616,35.61591004
238,46.5,3.5,0,0,0,0,0,0,0,0,0,-0.708543109,1.693622398
239,47.5,3.5,0.373539459,0.787474718,1.250741322,2.946763109,7.32289432,9.482181547,12.60436451,15.87011431,22.697008,26.50192025,39.03532011
240,48.5,3.5,1.8445575,3.609728811,5.618271264,12.08516312,22.68361875,31.52071446,39.30518867,45.78466707,70.97745067,72.24712519,113.6705409
241,49.5,3.5,3.33261924,4.907790909,14.40136077,32.76011357,55.84018108,70.66898633,90.42950835,112.4844073,133.4414316,180.2764828,213.5343598
242,50.5,3.5,2.508962918,5.207109813,7.654098821,30.2645127,40.96686226,64.99028103,90.23492866,117.0976925,143.6836432,188.8416409,232.8958996
243,51.5,3.5,0.91443464,2.391722984,3.998215926,8.549204804,16.20546862,24.88055793,29.82095539,35.64677862,50.84467803,54.57858282,81.10643675
244,52.5,3.5,0.605119314,1.387002329,2.579812825,6.7335515,13.56884787,19.59151063,26.95090055,29.96339069,39.51665462,45.87172492,62.82232712
245,53.5,3.5,0.023427783,0.052463626,0.103348665,0.309572325,0.70816744,1.15068262,1.349042593,1.975045337,2.141302507,2.824615478,5.463952835
246,54.5,3.5,0.652328575,1.404873229,1.844784375,5.784490511,13.1281421,17.68234958,28.9594373,32.30934861,40.45316553,52.95565332,63.37289277
247,55.5,3.5,1.125688671,2.218268727,3.643201767,9.397482915,17.05883843,24.67663401,33.68617252,39.29327532,50.34198884,66.81700545,80.19290262
248,56.5,3.5,0.955112248,2.414663741,3.385166875,7.323316965,15.5893212,22.63278658,28.24032963,29.95463472,44.68542567,44.9226714,72.68501522
249,57.5,3.5,1.49338606,3.395075983,4.466303704,10.75337065,18.2078439,25.20663074,31.81207478,31.39450842,52.21028617,45.35583245,91.45530793
250,58.5,3.5,1.303842213,2.421259194,3.284440514,7.775894717,16.82449514,23.25820071,28.67234171,31.5755372,54.61001236,50.79460928,93.00227743
251,59.5,3.5,0.017409664,0.036281938,0.053151593,0.136966619,0.360201697,0.464104916,0.728226352,0.862235753,1.282499868,0.426740866,1.641947225
252,60.5,3.5,0.019974454,0.040451659,0.08535457,0.179126806,0.3612176,0.434751178,0.618748096,0.614503126,1.020528408,0.243750027,2.75639019
253,61.5,3.5,0.026980208,0.057496658,0.131972663,0.293131271,0.544709245,0.696431131,0.978085396,1.055303495,1.471610655,2.727249577,2.571622231
254,62.5,3.5,0.039657165,0.079509958,0.177504885,0.44613386,0.756715276,0.916860568,1.276153779,1.4936694,1.795699586,1.701470332,2.656669525
255,63.5,3.5,0.035232577,0.069609898,0.141656322,0.289195148,0.747864753,0.909034468,1.158891056,1.375841877,1.533748978,2.941330537,1.557805377
256,0.5,4.5,0.404653365,0.732759255,1.355157586,5.147921831,7.305961309,10.37196973,15.86456473,22.74819665,25.57672161,41.91538434,45.00543013
257,1.5,4.5,0.492393732,0.895861123,1.998086182,5.161531943,8.738040237,10.97812798,17.84849841,24.04542133,27.13432964,41.63543582,51.84109021
258,2.5,4.5,0.686038588,1.318944036,3.627575229,7.295695992,10.87437078,14.93169609,23.0911804,25.88322041,30.15489032,48.45175366,49.94348179
259,3.5,4.5,0.525141198,0.931398112,1.964144528,5.543137671,8.805129877,12.06073579,18.86200579,23.41476827,31.06524283,43.96441611,53.84967936
260,4.5,4.5,0.405911091,0.770784302,1.476961067,3.709044383,6.613145682,9.202536925,14.55767839,21.11785334,23.43543901,37.48000371,38.42607827
261,5.5,4.5,0.37653168,0.84961707,1.135534997,3.204799805,5.595866355,7.079050763,11.48129351,16.5115332,19.41654534,28.25243542,32.60890586
262,6.5,4.5,0.347009003,0.88143292,1.210452014,3.126962648,4.986297338,6.742252379,11.18014117,15.46415954,16.70482579,27.81239184,28.74803842
263,7.5,4.5,0.342035461,0.793561357,1.208379835,3.183066934,5.699215044,8.534437663,12.49025088,16.00122359,17.63298526,28.17931664,26.31963687
264,8.5,4.5,0.336105218,0.683681429,1.328698558,3.633449295,5.647200787,10.33467846,15.04161928,22.49322462,20.00084885,38.92402267,32.01139332
265,9.5,4.5,0.490421965,0.87415227,1.280879249,4.311192164,9.780973469,14.40436062,21.96961384,27.96533314,30.56700242,46.82632623,46.99690662
266,10.5,4.5,0.517512924,0.94491803,1.56976133,4.924278721,7.803117709,13.23671876,18.32173184,27.08649391,36.0567107,44.53370244,62.33110798
267,11.5,4.5,0.467074681,0.791214683,1.326877682,4.922799434,6.428572703,11.89831028,18.87799038,24.76721242,27.91485507,42.06792598,45.29937345
268,12.5,4.5,0.38421456,0.784073415,1.51087558,3.969094797,5.683338137,10.44356543,14.45527586,24.7247253,25.06868423,46.38740872,44.97577881
269,13.5,4.5,0.424303198,0.93663853,1.724866439,4.518289454,6.060857897,9.59889953,14.19556485,19.50187601,22.81197794,36.31775121,40.67707083
270,14.5,4.5,0.418294273,0.87951622,1.423222303,4.351314039,6.136723099,7.840089851,12.24739568,19.59367201,23.31562776,36.45893307,41.82457621
271,15.5,4.5,0.30116149,0.773720637,1.400181899,4.096524465,6.05250748,7.356379714,12.32227653,17.87067689,19.15028697,34.13621515,32.46392532
272,16.5,4.5,0.396058822,0.683246906,1.387458221,3.667681523,5.276884113,7.907281801,11.11933521,16.023693,17.76329811,30.28456769,32.90480146
273,17.5,4.5,0.470055649,0.915585622,1.685149462,4.181981272,6.405829277,8.272400903,12.7111032,20.02717258,19.93315475,40.38082653,36.46742057
274,18.5,4.5,0.408975282,0.825149794,1.409614512,4.590104195,5.831616253,8.242215489,11.55370629,18.95620915,21.28335319,35.9782717,41.0055208
275,19.5,4.5,0.367143382,0.775329446,1.452797025,3.943422405,5.788534386,8.031149418,12.03357051,18.36214655,20.04892414,33.40873934,38.98485429
276,20.5,4.5,0.547698017,0.827822278,1.391834592,4.480059068,5.787135188,8.576144889,12.2035927,19.87094521,20.80523655,40.50551115,36.18606412
277,21.5,4.5,0.58104222,0.898953523,1.683225417,4.068839346,7.13831734,10.00489301,14.66847467,22.18415588,24.43607531,40.47813087,40.94469991
278,22.5,4.5,0.481127934,0.75443351,1.742068995,4.002063997,6.937561409,12.07599533,16.71178315,30.61856941,33.00264783,61.01561353,56.91894405
279,23.5,4.5,0.660285227,1.056889827,1.785891897,5.493010642,12.33739962,17.13162626,23.02091355,33.53391548,37.79058934,63.62201782,62.19270015
280,24.5,4.5,0.662842631,1.089951081,2.34419299,5.815458521,11.03512427,14.82906856,22.00737761,33.31577518,35.30808791,60.257521,59.80774479
281,25.5,4.5,0.583590255,0.886418893,1.801005653,5.779574687,9.392419136,13.42264249,21.58877131,33.00838623,36.84467444,55.63248519,63.02664852
282,26.5,4.5,0.469487618,0.918642429,1.481400628,4.695782234,9.61201091,12.59136055,21.71123553,30.9539506,34.86643921,53.46069296,57.70961517
283,27.5,4.5,0.499426539,0.950745966,1.505038214,4.875321848,9.533280628,13.93158094,20.34770484,29.32293263,32.14661434,48.92835017,52.7641357
284,28.5,4.5,0.580747912,1.37463097,1.735952715,4.629715761,8.393415767,12.17378736,19.58160922,26.7389058,32.17278074,46.25327962,57.80690751
285,29.5,4.5,0.807999332,1.477433838,1.470404377,4.781116389,7.874753859,12.29528673,18.98970598,29.3373609,30.94536677,54.27302714,54.78635649
286,30.5,4.5,0.803546068,1.733254684,1.752099582,5.047619934,9.51235798,12.74508162,21.20937081,30.05686465,31.50427818,56.14997535,55.64692592
287,31.5,4.5,0.909936652,1.824939634,1.768937118,4.68826001,10.80232043,16.72190869,24.29246319,30.61362524,36.44303919,54.08360463,63.59233005
288,32.5,4.5,0.911881548,1.614315131,2.443021157,5.893118719,11.41668908,16.59976466,24.45729151,28.74300638,38.06518728,43.5215945,58.86471967
289,33.5,4.5,0.973367262,1.588327138,2.372413826,6.31803263,11.44898367,16.35498973,27.54032901,36.08478776,44.34948283,57.06881613,71.1323105
290,34.5,4.5,0.783466189,1.578656809,2.632030947,6.569745289,12.05848624,20.02514509,27.78595488,42.59997045,47.45707147,66.72298041,70.73944375
291,35.5,4.5,0.876826314,1.56497736,3.317885899,8.239322925,18.15560048,20.60349228,31.09996754,34.52839866,46.40082499,54.2213287,72.97432471
292,36.5,4.5,2.04232982,3.764867451,7.659849337,17.9698245,30.76307602,48.69956008,59.11765981,74.15772716,98.43587245,113.8958677,148.239702
293,37.5,4.5,0.815331478,2.06963342,4.492541347,9.632407084,17.56614126,22.51649897,37.75032596,45.51169429,60.37170264,77.69120552,86.83441257
294,38.5,4.5,2.34855123,4.811700141,8.472990668,18.70773656,32.68930355,47.99251506,55.01535063,73.66247837,103.7160479,105.8847939,159.155835
295,39.5,4.5,4.254442324,6.655541657,12.19603842,27.25069874,50.18512289,67.28751729,88.37107291,100.3561984,127.1295184,167.3155705,186.5672415
296,40.5,4.5,3.718939843,6.058123616,17.33021877,38.7604068,59.73959914,68.78815465,105.4893729,115.5696232,152.3775116,202.5504063,230.0368451
297,41.5,4.5,4.646374997,8.333628096,18.90268337,43.07985906,75.59420623,86.53796056,149.7273039,187.6984736,182.3298961,311.4222242,328.1831561
298,42.5,4.5,3.652935459,7.169140908,13.98382291,30.84715245,55.77325789,63.42679195,94.22876424,118.0027793,147.1685857,196.6329954,247.1409918
299,43.5,4.5,3.991839428,7.614002242,17.98967609,42.28736762,62.894207,84.70479512,131.3841155,163.3505075,185.4362832,274.1727809,317.4241674
300,44.5,4.5,2.662971541,4.449118364,13.60947947,38.58375275,64.15233276,86.36692245,121.6554042,153.6294141,174.9009015,236.1267254,303.9137744
301,45.5,4.5,3.197528843,4.527855829,12.7784219,32.67140783,46.47255592,63.40461862,85.37757849,97.41489533,122.7146046,162.8450242,177.9914035
302,46.5,4.5,1.613738863,3.410180205,5.028470702,11.67016444,21.0360934,27.95291019,41.56441448,44.59725626,65.66725753,71.48411264,106.9700225
303,47.5,4.5,1.544590251,3.624687343,6.087736633,12.36279034,25.67562362,35.96010473,41.96565424,50.62247694,71.27089718,63.95911207,101.2841321
304,48.5,4.5,2.728797579,4.572049544,8.786917155,18.19169133,34.44766859,49.65429382,65.05641206,69.89261982,97.45647945,112.493595,141.9501693
305,49.5,4.5,3.833609776,7.701878871,16.38563743,37.10856583,57.97145997,77.40595339,128.7443661,159.9956183,163.593577,263.1514806,258.6440367
306,50.5,4.5,1.647447507,3.067792607,3.959764533,9.11913917,34.58103935,42.86741557,70.82751155,89.83265306,105.8351296,146.4118274,165.5645601
307,51.5,4.5,0.76775925,2.016126304,3.023189568,7.134658345,17.49434261,24.6110816,34.47860884,35.56718281,54.55451343,60.19815956,76.70787777
308,52.5,4.5,0.715514083,1.451772491,2.551879614,6.146292693,13.76727087,19.15097779,29.67900709,32.26421872,41.61166397,50.57051548,60.06943868
309,53.5,4.5,0.088615911,0.182057739,0.267979498,0.792421439,1.271320397,1.903616345,2.537717136,2.862312357,3.881012089,5.972601334,4.038894397
310,54.5,4.5,0.748729504,1.537078927,2.48266735,6.392856667,13.00178715,19.74636792,26.60453113,28.57439101,40.4768357,44.68079687,60.60931435
311,55.5,4.5,0.768165333,1.482703363,2.202965562,5.997404698,13.5858295,20.33356381,26.66422656,27.87839076,43.73711811,42.34327443,66.66113611
312,56.5,4.5,1.634456025,3.537408423,6.820950055,15.72397145,25.93526968,35.72990303,52.33083932,57.97263597,75.78395851,91.81025438,113.6701994
313,57.5,4.5,1.160108883,2.57123841,4.176587694,11.58218595,19.2367169,29.26762762,35.19920611,40.15231171,59.62089895,62.51211323,88.1819325
314,58.5,4.5,0.68546206,1.466365987,2.14169877,6.194944064,13.1240196,18.61160988,24.49679053,25.88926151,41.56091032,40.43215092,64.45733373
